673	660	663	680	681	658
673	659	662	685	683	657
673	660	665	681	682	660
670	660	662	679	680	658
673	661	665	679	682	659
671	658	664	682	683	659
671	660	661	683	682	659
672	660	663	680	683	658
671	659	662	680	682	660
672	659	662	681	682	660
670	658	664	680	684	658
671	660	661	684	682	659
671	656	662	686	683	658
670	659	663	684	680	660
674	660	662	682	683	658
672	659	660	684	682	659
674	660	662	682	683	659
670	659	662	680	683	658
675	660	662	679	683	658
671	659	661	679	681	659
670	659	659	681	682	658
672	659	664	682	680	659
673	661	667	677	681	657
671	660	663	680	682	659
675	657	663	684	683	659
670	659	657	684	683	658
669	660	663	680	680	658
671	658	660	673	684	659
673	657	660	683	682	658
671	659	664	680	681	661
668	661	662	679	681	657
669	660	664	682	682	660
674	660	662	682	683	660
673	662	662	681	683	658
673	660	659	685	682	658
674	659	663	682	683	658
672	659	661	684	683	658
673	658	666	680	682	659
671	660	663	683	682	658
673	660	663	679	681	659
670	660	662	680	681	658
671	660	662	681	680	657
674	659	661	683	683	659
673	660	663	680	682	657
671	658	663	682	683	657
669	660	659	680	680	659
671	659	662	677	682	658
668	659	660	683	679	659
671	657	659	676	680	659
670	658	661	683	680	656
672	658	660	681	679	657
668	657	661	679	678	658
669	657	660	682	680	657
673	659	658	676	678	656
667	660	659	679	678	656
667	659	659	678	679	656
667	658	661	678	679	656
667	658	655	682	677	655
666	659	659	676	678	654
673	658	659	678	677	655
670	658	659	679	679	655
667	657	656	683	679	656
670	660	658	679	680	656
670	659	660	678	679	657
672	658	661	677	679	654
669	660	658	676	678	656
671	659	659	678	679	657
672	658	661	684	681	656
670	658	659	676	679	658
670	659	660	683	682	659
672	660	664	680	682	657
670	659	660	685	683	657
671	661	661	680	684	657
672	660	663	681	682	658
673	658	663	681	683	657
671	659	665	684	681	658
673	660	662	678	679	658
665	660	659	684	680	659
672	658	658	681	681	657
667	660	658	685	679	656
671	659	661	675	680	656
672	659	661	682	679	657
670	658	656	682	678	658
669	659	657	680	679	655
667	659	657	681	680	655
670	658	654	683	679	657
668	658	659	682	679	654
668	659	661	678	677	655
667	658	660	679	677	656
670	657	659	678	679	655
670	657	659	681	678	655
668	659	659	681	679	656
668	657	660	675	677	654
670	659	659	678	679	656
672	658	661	677	680	657
670	658	657	680	681	656
670	659	662	685	679	658
674	658	662	678	679	658
668	659	660	679	679	657
667	659	663	680	680	658
671	659	660	684	683	658
669	660	661	681	682	658
671	660	662	684	681	656
672	658	661	684	683	659
672	660	660	684	680	658
668	660	656	684	681	658
672	658	660	681	680	658
668	659	659	678	681	659
668	660	662	679	680	656
670	660	658	680	681	657
672	660	661	679	676	656
666	657	659	676	679	656
669	658	660	677	680	657
669	658	659	679	677	656
669	658	657	678	680	657
672	661	655	676	679	654
668	659	658	681	679	655
665	658	657	684	679	654
669	660	657	679	680	654
667	659	659	678	677	655
669	659	659	679	679	655
666	658	660	684	678	655
668	658	659	681	679	654
673	660	660	680	677	656
670	658	660	677	678	656
670	658	655	681	679	656
673	661	661	678	680	658
673	659	661	683	680	656
669	660	663	676	680	658
671	658	660	685	681	655
670	661	660	679	679	656
675	660	660	681	682	658
675	658	660	681	680	656
668	660	658	686	682	657
671	657	662	679	677	658
669	660	662	680	680	656
671	659	661	683	681	657
671	660	659	677	679	658
670	658	661	677	678	656
670	660	661	677	677	654
668	659	659	678	679	655
669	659	660	677	678	655
667	660	655	679	678	655
667	660	657	681	678	653
667	658	658	683	679	655
666	660	658	679	679	655
670	659	658	679	679	653
672	658	655	680	678	654
665	657	660	685	679	654
665	658	658	679	676	655
670	660	659	677	679	655
670	657	659	676	679	657
667	659	654	679	678	654
670	658	658	679	679	655
669	660	658	685	678	655
668	658	659	684	679	655
668	659	661	681	679	656
667	659	658	682	680	658
670	658	659	676	680	656
671	659	663	684	680	657
671	659	661	680	678	657
668	659	661	681	679	657
673	659	658	676	680	658
669	659	661	681	680	658
667	659	660	681	681	657
671	658	660	678	679	657
666	658	659	676	679	658
667	659	659	682	680	656
673	660	661	679	676	658
668	658	659	683	680	655
666	658	658	681	678	653
666	658	659	684	678	656
668	658	660	679	679	654
667	659	657	684	680	654
669	658	659	678	678	655
665	659	658	679	676	654
669	660	659	678	677	655
668	658	658	682	676	654
671	657	658	679	679	655
665	658	661	680	676	655
663	657	659	678	676	654
667	660	657	682	678	653
668	658	660	682	679	655
668	658	654	677	677	656
667	659	659	680	678	655
668	658	658	683	679	656
671	659	656	681	679	656
668	660	658	680	679	656
671	660	660	679	677	654
672	659	659	685	679	656
671	658	661	678	678	656
668	659	661	679	679	657
674	660	659	678	678	656
669	660	659	676	680	655
670	659	662	685	680	657
673	660	661	678	677	657
667	659	661	678	676	656
666	659	659	682	678	657
666	660	658	683	680	655
666	658	658	683	679	655
668	659	659	681	680	654
669	660	661	680	676	654
670	656	658	676	678	655
666	657	658	679	677	655
669	658	659	676	679	654
666	657	655	678	677	655
667	658	658	683	676	655
665	656	658	678	677	653
667	660	657	679	675	653
667	658	656	680	679	653
665	658	658	679	677	654
666	658	660	675	679	654
668	657	658	680	678	653
668	659	656	681	675	655
667	658	661	674	678	656
669	660	659	677	677	653
669	660	657	679	677	656
669	660	658	685	677	656
669	659	656	683	680	655
669	658	659	680	678	655
674	659	659	684	680	656
671	660	659	679	679	656
675	659	661	683	679	656
670	658	658	678	679	656
670	659	661	679	678	658
669	658	661	681	680	657
670	658	659	677	679	657
670	657	659	673	679	656
670	658	656	678	679	657
671	661	658	674	678	655
668	658	661	678	675	655
667	657	658	678	677	653
670	659	660	679	679	655
668	659	658	679	676	655
670	658	659	674	678	653
666	658	659	683	678	655
668	658	658	684	679	653
667	658	659	679	676	655
668	660	658	675	679	654
666	658	658	675	675	654
668	657	660	678	678	654
668	659	657	680	678	655
670	657	653	683	678	653
668	658	659	682	680	653
666	659	660	681	678	655
665	658	659	680	678	655
668	660	659	685	679	656
671	660	662	676	678	656
670	658	655	680	679	654
667	660	656	679	676	655
669	659	659	676	678	654
669	661	657	679	681	657
672	658	660	678	680	656
670	659	662	678	679	657
669	660	656	679	677	656
670	660	658	679	677	657
670	655	658	673	681	656
669	659	659	677	677	655
667	659	660	677	680	656
668	660	661	675	679	655
668	657	657	681	677	655
667	655	656	677	678	653
664	656	659	680	676	655
669	658	656	681	677	655
667	660	658	679	674	654
669	659	656	680	677	655
667	659	657	677	675	653
666	659	659	684	679	655
667	657	658	679	676	653
668	660	657	677	679	654
667	659	658	682	679	654
666	659	659	677	678	653
664	657	658	682	677	654
666	658	659	684	676	653
670	657	661	677	678	655
667	658	655	681	679	656
670	658	655	676	679	655
667	659	656	682	678	654
668	658	657	681	679	654
668	659	657	682	678	655
667	658	660	683	679	657
668	659	653	678	677	654
670	657	657	679	681	656
668	658	660	676	680	657
670	658	660	675	678	657
669	658	660	678	677	654
671	659	658	678	679	656
670	659	659	679	677	655
668	658	660	684	679	656
669	658	658	680	677	655
666	655	659	680	675	653
666	658	657	681	679	653
668	657	660	678	675	655
668	658	655	680	678	655
670	656	658	679	678	655
666	656	658	676	677	654
666	661	657	678	676	653
670	657	655	680	678	654
666	657	659	679	675	652
669	659	656	682	676	654
665	655	656	677	679	653
668	658	654	675	679	654
670	656	658	680	677	653
668	659	657	686	679	653
667	658	657	679	676	653
667	661	658	680	680	654
670	657	659	679	678	654
667	657	659	678	676	656
668	660	659	685	679	656
667	660	657	680	678	656
667	658	659	678	677	657
669	658	660	682	678	655
669	657	661	677	678	656
668	659	655	684	678	655
669	657	661	680	679	655
668	660	660	680	679	655
671	656	657	680	679	655
670	659	659	679	679	656
667	659	658	681	679	655
672	658	660	671	679	655
668	658	659	684	679	654
667	658	659	685	677	654
668	658	660	681	677	656
668	657	658	679	676	655
669	660	655	683	679	654
667	657	660	674	677	654
668	659	655	681	678	654
668	660	657	682	678	654
668	657	659	679	675	653
665	658	659	680	675	653
668	659	655	680	678	655
667	656	657	675	677	654
669	656	660	683	677	654
668	658	659	679	675	654
668	658	657	673	677	654
668	659	658	676	677	654
669	658	659	678	678	654
667	658	658	684	678	654
669	658	657	679	678	657
669	658	660	674	678	654
670	657	658	678	679	655
670	658	660	679	679	655
672	658	660	675	679	655
667	659	660	676	678	656
674	659	659	674	679	655
672	658	658	673	679	655
669	659	659	679	676	655
672	659	659	675	678	654
668	659	660	684	679	654
672	656	659	679	679	655
667	659	659	683	677	656
668	659	657	680	679	654
669	660	657	677	677	654
664	656	659	677	679	653
667	658	660	680	677	654
666	657	657	677	678	654
667	655	657	676	678	654
669	658	655	680	677	654
666	659	658	684	678	654
665	658	659	682	677	654
669	659	657	677	676	653
669	660	655	680	678	654
668	656	658	680	675	654
667	658	657	682	678	655
666	657	660	678	675	655
668	658	659	682	678	655
668	655	657	679	676	655
669	659	655	677	676	654
667	657	657	682	678	655
668	658	656	680	676	655
671	656	659	679	678	655
669	659	658	685	679	655
669	660	658	679	679	656
669	656	658	678	680	655
672	660	660	674	678	656
672	658	660	677	679	655
670	657	659	676	679	655
669	659	657	682	680	656
671	657	658	677	680	656
667	660	660	678	676	656
666	658	655	680	679	654
667	660	656	683	676	655
668	659	655	679	675	655
670	659	658	679	679	653
668	660	657	680	678	654
668	660	656	675	677	654
668	657	657	679	680	653
668	657	655	682	677	655
667	657	657	678	678	653
666	657	655	677	678	655
671	658	657	678	676	653
666	658	660	679	675	654
666	657	658	672	679	653
669	659	656	678	678	655
665	658	658	678	674	656
666	659	657	682	675	655
668	659	660	684	678	655
670	660	659	683	677	655
671	661	659	684	679	655
666	659	659	676	679	655
669	658	658	678	678	656
671	659	659	679	678	654
673	660	658	685	679	656
670	659	658	680	676	655
672	660	658	678	680	655
671	659	659	675	679	655
673	658	656	678	680	656
672	658	658	676	678	656
670	659	659	678	678	656
671	661	657	676	679	654
667	659	660	681	679	654
667	658	658	678	676	655
669	659	657	680	678	654
669	659	656	677	677	656
667	658	656	684	679	655
665	659	659	678	675	654
669	659	657	680	677	655
668	657	658	678	678	656
668	660	657	681	675	654
670	659	658	677	677	655
667	658	657	680	679	654
667	659	658	685	678	653
667	659	659	682	677	654
666	658	659	680	675	655
664	659	657	683	676	654
666	657	658	675	677	655
669	661	657	681	678	654
670	660	654	682	678	653
670	658	659	679	679	655
671	659	660	680	676	654
670	659	659	676	678	653
667	656	659	681	677	656
669	659	658	682	678	655
669	658	660	679	676	655
671	660	656	679	679	656
670	658	660	679	678	655
669	657	662	684	677	655
669	658	658	686	680	655
672	658	661	679	675	655
672	659	659	680	675	655
669	657	659	679	678	654
668	659	659	675	679	655
668	657	660	684	677	655
668	658	659	684	678	654
672	659	658	678	679	655
664	657	657	678	677	654
666	657	659	679	676	655
666	658	660	679	675	654
669	658	662	677	678	654
670	659	660	675	679	654
670	659	659	683	678	653
668	656	658	683	678	653
668	659	658	679	674	654
666	659	654	681	677	654
667	660	658	676	679	654
667	658	660	673	677	654
669	658	661	678	676	654
672	657	660	681	675	654
670	660	657	677	678	654
672	658	661	674	679	656
671	661	660	678	679	655
671	658	661	678	676	655
672	659	658	675	679	656
668	660	658	680	677	656
669	659	658	681	679	656
668	660	658	680	679	656
670	659	658	676	679	653
672	660	660	680	676	656
668	658	660	679	677	655
666	660	657	684	679	655
672	659	655	680	680	655
671	660	658	675	679	655
670	653	659	674	679	654
667	658	658	679	676	655
669	657	657	678	678	653
669	660	657	680	680	653
669	657	659	680	679	654
670	658	655	677	680	655
669	658	656	680	679	654
668	659	658	673	677	653
666	658	658	676	674	654
670	656	656	681	678	653
665	658	658	675	679	653
670	658	656	678	677	653
668	656	656	678	677	653
669	658	658	683	677	654
668	655	658	677	677	655
667	659	658	673	678	654
671	659	659	677	679	655
665	657	660	680	676	652
671	659	658	680	675	655
673	658	656	678	677	654
669	659	658	684	678	656
668	658	659	679	677	652
670	658	660	677	679	655
674	659	661	675	680	654
670	658	660	678	679	653
666	659	658	679	675	655
670	658	657	675	680	655
669	658	659	675	676	655
668	659	658	683	677	654
669	660	660	679	680	652
672	658	658	681	676	655
668	656	657	673	677	654
666	660	658	685	677	654
667	656	660	685	677	655
668	659	658	683	678	654
666	659	659	675	675	653
666	659	656	677	678	654
670	658	657	676	677	654
668	658	655	678	677	654
667	660	658	680	673	655
666	658	659	682	676	655
667	659	659	685	678	653
666	659	658	684	677	653
668	657	655	680	679	655
671	659	657	678	679	653
665	658	656	676	678	655
668	657	656	681	677	654
667	660	658	682	677	655
670	658	656	677	677	655
668	658	659	679	675	654
670	660	657	673	677	654
669	659	659	679	679	653
672	658	659	679	679	655
671	658	658	680	679	654
671	661	660	674	677	653
674	658	658	675	678	655
669	659	658	680	676	655
671	659	661	674	676	654
672	659	657	680	676	655
669	659	659	678	676	654
671	660	658	678	680	654
668	657	656	678	675	654
672	660	659	679	676	654
669	657	657	679	676	654
669	658	655	679	679	653
669	658	658	677	674	654
667	660	655	683	679	653
664	659	660	674	678	653
666	657	658	675	677	653
666	658	658	678	674	654
669	657	653	680	678	654
665	659	657	677	678	653
670	658	655	684	677	655
668	656	660	673	678	654
669	659	656	682	678	654
667	660	657	678	676	653
670	657	659	679	678	653
666	657	656	681	676	653
672	659	658	682	676	655
670	659	659	677	678	655
669	660	658	680	678	655
669	660	659	678	680	655
672	657	657	680	680	656
671	659	657	678	675	653
669	659	660	679	676	656
671	658	659	677	679	655
672	659	660	677	676	654
668	660	658	681	678	654
666	659	658	678	677	655
667	660	658	680	678	654
666	657	658	676	677	654
668	659	657	684	678	654
666	658	657	679	676	655
668	658	658	680	678	654
669	661	655	683	678	652
668	660	658	675	677	653
670	656	655	680	674	653
668	657	654	680	676	652
669	657	658	675	676	653
667	657	659	684	677	654
667	656	658	677	673	654
666	660	659	679	677	654
665	657	658	678	675	654
668	657	658	677	679	653
666	659	657	676	676	653
668	658	655	675	676	654
667	658	656	683	679	653
666	659	657	685	677	655
668	656	656	676	677	654
670	660	658	679	679	653
669	658	653	676	679	654
669	658	660	680	678	653
669	657	658	674	679	654
670	659	656	677	677	654
669	660	654	682	678	654
670	656	660	674	677	654
670	656	657	678	678	654
669	659	656	682	677	655
672	658	658	673	678	653
669	659	656	680	677	653
670	658	656	675	678	653
667	659	658	682	679	655
670	659	656	680	677	654
670	659	657	676	676	653
666	660	658	679	675	654
668	659	658	677	677	654
668	659	656	683	674	654
667	658	657	674	679	654
666	660	658	685	676	654
669	660	657	677	675	653
667	658	658	672	676	655
669	660	655	683	675	653
667	658	657	680	675	655
668	659	653	680	677	653
670	658	657	674	678	656
670	658	658	678	676	653
668	659	657	683	679	653
668	658	659	680	677	653
667	656	657	677	676	653
669	659	658	681	677	655
668	659	657	674	678	655
671	658	658	676	678	655
669	659	657	679	677	654
669	659	656	681	676	654
669	659	656	678	677	653
671	658	657	675	678	653
669	656	658	684	678	656
668	660	660	680	679	654
672	660	658	675	677	653
669	658	658	679	676	655
668	660	658	676	676	652
668	658	656	680	677	655
667	661	657	684	677	655
668	658	656	678	673	654
667	661	656	683	678	654
667	659	659	678	675	652
668	658	657	678	677	654
665	659	655	678	676	654
666	658	659	678	674	654
669	660	655	683	675	653
665	657	657	684	676	654
668	659	658	677	676	654
668	657	658	678	678	654
668	659	657	682	677	653
668	658	658	675	676	654
666	658	657	675	678	654
665	658	656	675	675	655
670	658	656	679	677	652
668	659	655	679	674	655
674	657	657	678	680	655
671	660	654	683	679	652
666	657	658	674	678	653
667	659	658	681	678	655
670	659	655	679	676	655
671	657	656	680	679	654
667	659	658	675	676	655
669	657	658	684	679	655
673	657	656	680	679	654
671	659	657	676	678	653
668	657	658	676	676	654
672	657	657	678	678	654
668	659	659	678	675	654
667	659	657	678	676	654
668	659	655	678	673	655
669	659	657	677	680	654
670	660	655	680	673	654
667	657	658	676	678	655
669	659	657	675	676	654
668	659	658	680	676	655
666	657	659	681	674	653
670	660	657	677	678	654
663	656	657	679	678	653
667	657	659	678	676	653
661	659	655	674	677	655
666	658	655	675	675	654
670	655	655	680	675	655
670	658	660	685	677	655
669	658	658	680	675	654
671	656	658	679	679	654
668	658	659	676	676	655
667	657	658	681	678	654
666	657	659	682	677	655
668	659	658	684	676	654
670	658	659	678	676	654
671	657	660	675	679	654
675	658	659	677	678	653
672	660	658	678	678	654
670	656	658	677	677	653
671	658	659	681	677	655
668	659	658	684	675	654
669	657	657	677	676	655
668	658	655	680	679	655
669	656	657	682	678	654
668	658	657	676	677	655
667	658	658	674	677	654
666	660	657	679	678	654
667	657	656	678	675	654
667	659	658	682	676	654
669	656	658	678	673	653
667	658	656	673	676	654
667	657	659	677	679	653
667	657	656	680	675	654
669	656	656	678	676	655
667	658	653	679	676	653
668	658	658	679	674	653
668	658	656	680	676	654
668	660	656	679	673	653
670	657	657	680	679	653
667	659	657	679	675	653
668	659	657	680	679	653
669	658	658	676	676	654
671	658	659	678	679	654
671	657	654	680	678	655
669	660	659	678	680	654
667	659	660	681	679	653
667	660	658	678	676	654
669	656	658	677	679	655
668	657	657	682	679	655
670	657	659	681	675	657
669	657	659	678	679	655
668	659	661	684	679	655
671	660	657	675	676	655
665	659	658	677	676	653
668	658	658	681	676	654
669	658	658	675	678	653
668	658	658	673	678	654
666	657	659	673	678	653
667	659	658	677	676	654
669	659	655	681	677	655
666	660	657	677	677	655
668	658	653	681	678	655
667	659	659	684	675	654
666	656	658	677	678	654
667	658	657	675	677	654
668	659	657	684	677	654
667	658	655	679	679	654
665	656	657	674	677	653
668	659	656	677	677	654
667	660	657	679	675	655
666	659	658	677	678	655
670	656	656	680	678	655
668	657	660	680	675	655
672	658	660	679	675	654
667	658	657	683	678	655
668	658	659	683	675	654
668	658	658	676	678	654
669	660	657	679	679	655
670	658	657	680	677	655
668	658	658	679	675	655
672	659	655	680	677	654
671	660	659	674	679	655
669	659	659	675	676	655
667	658	654	676	678	653
669	658	656	681	678	655
667	657	658	675	676	654
668	661	654	683	677	655
668	657	656	675	679	654
665	658	658	678	675	654
668	657	658	677	675	653
664	658	657	676	677	653
668	659	656	682	676	655
666	657	655	679	677	655
666	657	658	683	676	654
669	658	658	677	679	654
671	657	656	678	676	655
666	657	651	679	678	653
669	659	656	681	676	654
668	658	658	677	676	654
669	660	656	681	676	653
668	657	657	677	677	655
667	661	658	679	675	654
669	657	657	680	678	654
666	659	658	676	679	654
668	656	654	679	675	655
666	657	658	674	677	655
672	655	657	679	678	655
