665	654	653	683	672	652
665	656	655	676	675	653
665	656	653	683	674	653
667	656	652	674	674	654
669	657	653	677	673	653
666	655	654	677	673	654
669	655	654	679	673	653
667	656	654	676	673	652
664	657	653	681	673	652
666	655	656	675	672	653
662	656	649	680	673	653
668	655	652	675	673	653
666	657	654	684	673	653
667	657	656	672	674	653
663	656	652	674	676	653
667	656	654	675	673	651
666	656	655	680	673	654
667	656	654	675	674	652
666	657	653	680	672	652
669	656	654	676	674	654
665	657	651	674	672	653
667	656	654	675	671	653
666	656	652	672	673	653
666	656	654	676	675	652
666	657	655	679	673	654
666	654	654	679	673	653
666	656	649	677	673	653
666	656	652	676	672	654
666	659	651	684	672	653
666	655	657	676	675	655
666	657	654	679	671	652
667	655	654	673	672	653
667	658	656	683	671	653
664	656	657	674	674	652
666	657	655	678	671	653
665	658	655	678	674	653
668	656	655	676	674	654
668	654	655	678	673	653
667	656	652	679	673	652
664	655	653	680	673	651
666	654	648	683	670	652
666	657	654	678	672	653
666	656	652	676	672	654
669	656	655	681	671	653
666	656	654	680	672	653
667	656	655	682	672	652
666	656	656	676	672	653
664	657	651	674	672	653
666	656	651	675	673	653
667	657	654	683	671	653
665	656	656	676	672	653
666	658	652	680	673	653
664	656	654	679	673	653
666	656	654	684	673	653
668	656	652	681	672	652
667	655	651	675	674	653
668	656	652	681	673	653
665	655	653	679	672	653
667	656	653	677	672	654
667	656	651	675	674	654
666	657	654	681	672	652
664	655	654	680	672	653
665	655	654	678	672	654
665	657	652	679	673	653
669	657	655	679	672	653
666	655	653	682	673	653
668	655	653	675	673	654
665	657	654	678	673	652
666	656	655	678	673	654
669	656	653	683	673	654
669	656	653	675	675	653
663	654	651	677	673	653
665	657	652	674	675	654
667	653	654	677	674	654
668	656	655	677	673	653
667	655	654	684	672	653
664	655	652	680	674	654
667	657	653	676	674	653
665	656	652	677	674	652
665	657	652	677	674	653
667	657	656	674	673	652
668	655	653	675	674	654
667	658	654	675	673	653
668	657	652	685	673	653
667	655	654	679	672	651
666	654	654	678	673	654
664	657	657	676	674	653
667	654	653	683	673	652
667	657	656	674	674	654
664	657	657	675	672	654
668	657	654	682	672	654
666	657	655	674	671	653
665	657	654	682	672	651
667	657	655	679	674	653
664	657	654	671	674	653
666	657	654	682	672	653
666	657	654	675	673	653
665	658	653	678	672	654
668	657	653	677	674	653
665	656	655	676	674	653
669	656	652	681	672	652
665	655	652	683	672	652
665	656	651	683	672	652
667	656	652	676	672	652
666	658	655	672	674	653
666	658	652	672	673	653
666	657	653	675	673	653
667	656	653	682	674	653
667	656	652	677	674	653
668	657	651	681	673	652
668	658	652	675	673	655
665	658	651	674	673	653
668	657	653	675	673	653
